referrer,views_total,views_unique
Google,124,32
github.com,15,2
Baidu,8,1
levelupsalesforce.com,6,2
Bing,5,1
cn.bing.com,4,2
jiradc-ccb-cluster02.prod.aws.jpmchase.net,2,1
statics.teams.cdn.office.net,2,1
