referrer,views_total,views_unique
Google,69,26
levelupsalesforce.com,22,7
github.com,15,4
git.soma.salesforce.com,6,1
ideas.salesforce.com,3,3
Bing,2,2
jamessimone.net,2,1
l.workplace.com,1,1
global-confluence.randstadservices.com,1,1
