referrer,views_total,views_unique
Google,22,20
github.com,12,6
levelupsalesforce.com,5,4
statics.teams.cdn.office.net,4,1
dev.azure.com,3,1
DuckDuckGo,2,2
globtek.my.salesforce.com,1,1
githubsfdeploy-sandbox.herokuapp.com,1,1
