time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-09-26 00:00:00+00:00,145,4,19.0,9.0
2023-09-27 00:00:00+00:00,193,3,19.0,6.0
2023-09-28 00:00:00+00:00,268,4,4.0,3.0
2023-09-29 00:00:00+00:00,201,5,7.0,3.0
2023-09-30 00:00:00+00:00,36,3,5.0,1.0
2023-10-01 00:00:00+00:00,92,3,,
2023-10-02 00:00:00+00:00,181,5,32.0,6.0
2023-10-03 00:00:00+00:00,238,5,34.0,6.0
2023-10-04 00:00:00+00:00,255,6,6.0,4.0
2023-10-05 00:00:00+00:00,358,4,7.0,3.0
2023-10-06 00:00:00+00:00,416,6,24.0,5.0
2023-10-07 00:00:00+00:00,51,4,25.0,3.0
2023-10-08 00:00:00+00:00,102,4,8.0,2.0
2023-10-09 00:00:00+00:00,408,7,26.0,6.0
