time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-27 00:00:00+00:00,14,5,1,1
2026-04-28 00:00:00+00:00,20,5,1,1
2026-04-29 00:00:00+00:00,35,10,3,1
2026-04-30 00:00:00+00:00,36,13,1,1
2026-05-01 00:00:00+00:00,37,9,5,4
2026-05-02 00:00:00+00:00,41,11,4,4
2026-05-03 00:00:00+00:00,17,7,5,5
2026-05-04 00:00:00+00:00,36,10,5,1
2026-05-05 00:00:00+00:00,19,5,2,2
2026-05-06 00:00:00+00:00,15,7,0,0
2026-05-07 00:00:00+00:00,28,7,4,2
2026-05-08 00:00:00+00:00,19,14,0,0
2026-05-09 00:00:00+00:00,29,8,0,0
2026-05-10 00:00:00+00:00,24,7,1,1
