time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-11-05 00:00:00+00:00,13,6,5,1
2023-11-06 00:00:00+00:00,313,8,15,6
2023-11-07 00:00:00+00:00,346,7,26,7
2023-11-08 00:00:00+00:00,431,6,33,7
2023-11-09 00:00:00+00:00,358,8,19,3
2023-11-10 00:00:00+00:00,210,6,68,11
2023-11-11 00:00:00+00:00,17,4,16,1
2023-11-12 00:00:00+00:00,11,4,2,1
2023-11-13 00:00:00+00:00,329,7,41,7
2023-11-14 00:00:00+00:00,416,5,10,5
2023-11-15 00:00:00+00:00,365,5,15,5
2023-11-16 00:00:00+00:00,321,5,63,8
2023-11-17 00:00:00+00:00,295,6,26,4
2023-11-18 00:00:00+00:00,20,2,4,1
