referrer,views_total,views_unique
Google,155,27
github.com,47,7
levelupsalesforce.com,16,5
statics.teams.cdn.office.net,7,3
dev.azure.com,6,1
DuckDuckGo,5,1
jamessimone.net,4,1
absolutesoftware2ndorg--qa.sandbox.my.salesforce.com,1,1
search.brave.com,1,1
