referrer,views_total,views_unique
Google,40,14
levelupsalesforce.com,18,5
github.com,8,4
ideas.salesforce.com,6,2
aldermore.atlassian.net,1,1
netmotion.lightning.force.com,1,1
jira.absolute.com,1,1
