time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-07-18 00:00:00+00:00,157,6,7,5
2023-07-19 00:00:00+00:00,80,7,12,4
2023-07-20 00:00:00+00:00,68,4,11,4
2023-07-21 00:00:00+00:00,76,5,15,4
2023-07-22 00:00:00+00:00,13,6,1,1
2023-07-23 00:00:00+00:00,12,5,7,2
2023-07-24 00:00:00+00:00,162,7,47,7
2023-07-25 00:00:00+00:00,114,6,45,7
2023-07-26 00:00:00+00:00,132,6,27,6
2023-07-27 00:00:00+00:00,183,7,27,8
2023-07-28 00:00:00+00:00,211,8,19,8
2023-07-29 00:00:00+00:00,12,5,10,2
2023-07-30 00:00:00+00:00,11,4,6,1
2023-07-31 00:00:00+00:00,291,2,29,8
