time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-08 00:00:00+00:00,167,3,4.0,2.0
2024-03-09 00:00:00+00:00,11,3,,
2024-03-10 00:00:00+00:00,45,4,,
2024-03-11 00:00:00+00:00,300,7,10.0,6.0
2024-03-12 00:00:00+00:00,265,3,7.0,2.0
2024-03-13 00:00:00+00:00,421,3,13.0,4.0
2024-03-14 00:00:00+00:00,423,4,22.0,6.0
2024-03-15 00:00:00+00:00,365,4,3.0,2.0
2024-03-16 00:00:00+00:00,12,2,,
2024-03-17 00:00:00+00:00,13,3,1.0,1.0
2024-03-18 00:00:00+00:00,243,4,15.0,5.0
2024-03-19 00:00:00+00:00,28,2,1.0,1.0
2024-03-20 00:00:00+00:00,15,2,3.0,3.0
2024-03-21 00:00:00+00:00,1,1,2.0,2.0
