time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-11-18 00:00:00+00:00,22,4,5.0,2.0
2023-11-19 00:00:00+00:00,20,3,,
2023-11-20 00:00:00+00:00,283,7,18.0,10.0
2023-11-21 00:00:00+00:00,236,4,52.0,13.0
2023-11-22 00:00:00+00:00,269,5,56.0,7.0
2023-11-23 00:00:00+00:00,379,4,23.0,6.0
2023-11-24 00:00:00+00:00,213,5,30.0,4.0
2023-11-25 00:00:00+00:00,10,3,,
2023-11-26 00:00:00+00:00,20,7,9.0,3.0
2023-11-27 00:00:00+00:00,475,8,39.0,7.0
2023-11-28 00:00:00+00:00,283,5,29.0,5.0
2023-11-29 00:00:00+00:00,272,6,30.0,4.0
2023-11-30 00:00:00+00:00,99,4,42.0,4.0
2023-12-01 00:00:00+00:00,126,2,8.0,3.0
