time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-01-29 00:00:00+00:00,328,4,40,7
2024-01-30 00:00:00+00:00,363,6,30,9
2024-01-31 00:00:00+00:00,245,4,11,6
2024-02-01 00:00:00+00:00,223,4,17,7
2024-02-02 00:00:00+00:00,181,4,25,3
2024-02-03 00:00:00+00:00,37,4,2,2
2024-02-04 00:00:00+00:00,11,3,1,1
2024-02-05 00:00:00+00:00,214,5,12,6
2024-02-06 00:00:00+00:00,211,4,6,5
2024-02-07 00:00:00+00:00,308,4,23,7
2024-02-08 00:00:00+00:00,259,6,21,5
2024-02-09 00:00:00+00:00,210,6,16,5
2024-02-10 00:00:00+00:00,11,3,9,1
2024-02-11 00:00:00+00:00,34,1,5,1
