time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-02-20 00:00:00+00:00,4,4,8.0,7.0
2023-02-21 00:00:00+00:00,4,4,9.0,7.0
2023-02-22 00:00:00+00:00,3,3,17.0,10.0
2023-02-23 00:00:00+00:00,4,3,6.0,3.0
2023-02-24 00:00:00+00:00,5,5,4.0,3.0
2023-02-25 00:00:00+00:00,3,3,,
2023-02-26 00:00:00+00:00,2,2,6.0,1.0
2023-02-27 00:00:00+00:00,4,4,31.0,15.0
2023-02-28 00:00:00+00:00,2,2,8.0,8.0
2023-03-01 00:00:00+00:00,5,5,11.0,6.0
2023-03-02 00:00:00+00:00,12,8,7.0,6.0
2023-03-03 00:00:00+00:00,7,7,50.0,13.0
2023-03-04 00:00:00+00:00,3,3,6.0,3.0
2023-03-05 00:00:00+00:00,2,2,,
