referrer,views_total,views_unique
github.com,45,10
Google,26,17
levelupsalesforce.com,12,10
toluna--full.sandbox.lightning.force.com,1,1
DuckDuckGo,1,1
ideas.salesforce.com,1,1
netmotion--iandevnm.sandbox.lightning.force.com,1,1
