time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-12-16 00:00:00+00:00,14,6,,
2023-12-17 00:00:00+00:00,12,5,6.0,2.0
2023-12-18 00:00:00+00:00,218,7,36.0,9.0
2023-12-19 00:00:00+00:00,239,6,13.0,6.0
2023-12-20 00:00:00+00:00,270,5,34.0,9.0
2023-12-21 00:00:00+00:00,223,4,54.0,9.0
2023-12-22 00:00:00+00:00,224,5,3.0,3.0
2023-12-23 00:00:00+00:00,13,5,,
2023-12-24 00:00:00+00:00,12,4,1.0,1.0
2023-12-25 00:00:00+00:00,87,6,2.0,2.0
2023-12-26 00:00:00+00:00,116,5,,
2023-12-27 00:00:00+00:00,106,7,4.0,2.0
2023-12-28 00:00:00+00:00,181,6,5.0,5.0
2023-12-29 00:00:00+00:00,135,5,52.0,4.0
