referrer,views_total,views_unique
Google,163,36
github.com,47,8
levelupsalesforce.com,19,5
search.brave.com,6,1
DuckDuckGo,5,1
jamessimone.net,4,1
siemensmarket.lightning.force.com,2,1
sterlingcapitalbrokers.gitlab.io,1,1
absolutesoftware2ndorg--qa.sandbox.my.salesforce.com,1,1
