referrer,views_total,views_unique
Google,39,28
github.com,24,8
ideas.salesforce.com,9,4
levelupsalesforce.com,3,3
netmotion--iandevnm.sandbox.my.salesforce.com,1,1
jira.absolute.com,1,1
