referrer,views_total,views_unique
Google,70,18
github.com,19,6
levelupsalesforce.com,13,7
renolit.lightning.force.com,5,1
DuckDuckGo,3,1
ideas.salesforce.com,1,1
Bing,1,1
Baidu,1,1
statics.teams.cdn.office.net,1,1
