time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-01-06 00:00:00+00:00,14,6,,
2024-01-07 00:00:00+00:00,10,3,4.0,2.0
2024-01-08 00:00:00+00:00,232,5,28.0,4.0
2024-01-09 00:00:00+00:00,204,5,10.0,5.0
2024-01-10 00:00:00+00:00,165,6,60.0,14.0
2024-01-11 00:00:00+00:00,324,5,40.0,9.0
2024-01-12 00:00:00+00:00,356,9,26.0,6.0
2024-01-13 00:00:00+00:00,18,6,4.0,2.0
2024-01-14 00:00:00+00:00,10,3,1.0,1.0
2024-01-15 00:00:00+00:00,354,6,14.0,6.0
2024-01-16 00:00:00+00:00,351,4,8.0,6.0
2024-01-17 00:00:00+00:00,293,3,25.0,14.0
2024-01-18 00:00:00+00:00,278,4,34.0,14.0
2024-01-19 00:00:00+00:00,207,3,16.0,5.0
