referrer,views_total,views_unique
Google,34,14
levelupsalesforce.com,17,4
github.com,6,2
aldermore.atlassian.net,1,1
netmotion.lightning.force.com,1,1
jira.absolute.com,1,1
ideas.salesforce.com,1,1
