time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-08-27 00:00:00+00:00,13,5,19.0,8.0
2023-08-28 00:00:00+00:00,114,6,21.0,9.0
2023-08-29 00:00:00+00:00,151,6,28.0,8.0
2023-08-30 00:00:00+00:00,228,7,24.0,10.0
2023-08-31 00:00:00+00:00,159,7,146.0,15.0
2023-09-01 00:00:00+00:00,166,6,55.0,12.0
2023-09-02 00:00:00+00:00,13,6,,
2023-09-03 00:00:00+00:00,11,4,27.0,5.0
2023-09-04 00:00:00+00:00,174,6,10.0,5.0
2023-09-05 00:00:00+00:00,142,6,20.0,6.0
2023-09-06 00:00:00+00:00,93,6,38.0,13.0
2023-09-07 00:00:00+00:00,135,5,29.0,7.0
2023-09-08 00:00:00+00:00,119,8,28.0,5.0
2023-09-09 00:00:00+00:00,7,1,2.0,2.0
