url_path,views_total,views_unique
/jongpie/ApexUUID,5,5
/jongpie/ApexUuid,5,5
/jongpie/ApexUUID/issues,2,2
/jongpie/ApexUUID/issues/8,2,2
/jongpie/ApexUUID/blob/main/LICENSE,1,1
/jongpie/ApexUUID/pulls,1,1
