time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-07-02 00:00:00+00:00,11,5,2.0,1.0
2023-07-03 00:00:00+00:00,321,8,35.0,4.0
2023-07-04 00:00:00+00:00,332,6,13.0,7.0
2023-07-05 00:00:00+00:00,243,5,20.0,2.0
2023-07-06 00:00:00+00:00,198,6,20.0,5.0
2023-07-07 00:00:00+00:00,189,6,15.0,2.0
2023-07-08 00:00:00+00:00,11,4,,
2023-07-09 00:00:00+00:00,12,5,1.0,1.0
2023-07-10 00:00:00+00:00,158,8,35.0,4.0
2023-07-11 00:00:00+00:00,98,8,25.0,5.0
2023-07-12 00:00:00+00:00,120,6,8.0,4.0
2023-07-13 00:00:00+00:00,130,7,5.0,3.0
2023-07-14 00:00:00+00:00,60,8,2.0,2.0
2023-07-15 00:00:00+00:00,8,2,11.0,2.0
