referrer,views_total,views_unique
Google,145,27
statics.teams.cdn.office.net,20,1
jiradc-ccb-cluster02.prod.aws.jpmchase.net,8,3
github.com,8,1
levelupsalesforce.com,5,1
fslorg7-dev-ed-dev-ed.lightning.force.com,5,1
championmotors--laila.sandbox.lightning.force.com,1,1
