time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-13 00:00:00+00:00,28,10,2,2
2026-06-14 00:00:00+00:00,34,15,0,0
2026-06-15 00:00:00+00:00,14,4,0,0
2026-06-16 00:00:00+00:00,16,6,1,1
2026-06-17 00:00:00+00:00,19,10,0,0
2026-06-18 00:00:00+00:00,21,7,5,2
2026-06-19 00:00:00+00:00,69,16,2,2
2026-06-20 00:00:00+00:00,36,11,0,0
2026-06-21 00:00:00+00:00,44,11,0,0
2026-06-22 00:00:00+00:00,27,7,0,0
2026-06-23 00:00:00+00:00,15,4,1,1
2026-06-24 00:00:00+00:00,30,9,0,0
2026-06-25 00:00:00+00:00,39,10,3,3
2026-06-26 00:00:00+00:00,25,8,0,0
