referrer,views_total,views_unique
Google,98,25
levelupsalesforce.com,19,6
github.com,7,4
Bing,3,3
jamessimone.net,2,1
l.workplace.com,1,1
DuckDuckGo,1,1
Yahoo,1,1
global-confluence.randstadservices.com,1,1
