time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-14 00:00:00+00:00,8,4,8,1
2026-04-15 00:00:00+00:00,2,2,0,0
2026-04-16 00:00:00+00:00,28,10,4,1
2026-04-17 00:00:00+00:00,10,4,5,5
2026-04-18 00:00:00+00:00,2,2,3,3
2026-04-19 00:00:00+00:00,20,8,2,2
2026-04-20 00:00:00+00:00,61,25,2,2
2026-04-21 00:00:00+00:00,40,20,2,2
2026-04-22 00:00:00+00:00,66,23,0,0
2026-04-23 00:00:00+00:00,75,26,0,0
2026-04-24 00:00:00+00:00,65,24,1,1
2026-04-25 00:00:00+00:00,71,26,0,0
2026-04-26 00:00:00+00:00,19,7,0,0
2026-04-27 00:00:00+00:00,14,5,1,1
