referrer,views_total,views_unique
Google,30,15
levelupsalesforce.com,21,8
github.com,12,4
statics.teams.cdn.office.net,8,4
ideas.salesforce.com,6,2
help.komodohealth.com,5,1
aldermore.atlassian.net,1,1
