referrer,views_total,views_unique
Google,37,27
github.com,23,7
ideas.salesforce.com,9,4
levelupsalesforce.com,4,4
netmotion--iandevnm.sandbox.my.salesforce.com,1,1
jira.absolute.com,1,1
