referrer,views_total,views_unique
Google,29,14
levelupsalesforce.com,21,8
github.com,15,4
statics.teams.cdn.office.net,8,4
ideas.salesforce.com,6,2
help.komodohealth.com,5,1
aldermore.atlassian.net,1,1
Bing,1,1
