time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-11-06 00:00:00+00:00,313,8,15.0,6.0
2023-11-07 00:00:00+00:00,346,7,26.0,7.0
2023-11-08 00:00:00+00:00,431,6,33.0,7.0
2023-11-09 00:00:00+00:00,358,8,19.0,3.0
2023-11-10 00:00:00+00:00,210,6,68.0,11.0
2023-11-11 00:00:00+00:00,17,4,16.0,1.0
2023-11-12 00:00:00+00:00,11,4,2.0,1.0
2023-11-13 00:00:00+00:00,329,7,41.0,7.0
2023-11-14 00:00:00+00:00,416,5,10.0,5.0
2023-11-15 00:00:00+00:00,365,5,15.0,5.0
2023-11-16 00:00:00+00:00,321,5,63.0,8.0
2023-11-17 00:00:00+00:00,295,6,26.0,4.0
2023-11-18 00:00:00+00:00,22,4,5.0,2.0
2023-11-19 00:00:00+00:00,18,1,,
